Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions,source_file,Period_clean,Period_date,month,year,breach_rate
MSitAE-APRIL-2025,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,5058,0,11581,0,0,0,2734,0,47,0,0,0,196,10,1796,0,542,2270,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,54.05298536971135
MSitAE-APRIL-2025,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,9122,0,4645,0,0,0,5265,0,745,0,0,0,1037,506,3636,0,0,2226,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,57.71760578820434
MSitAE-APRIL-2025,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,16201,0,3803,0,0,0,5913,0,487,0,0,0,998,969,4664,0,0,1061,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,36.49774705265107
MSitAE-APRIL-2025,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21293,1911,0,0,0,0,9211,135,0,0,0,0,1390,724,6126,4,0,3304,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,43.258347813835535
MSitAE-APRIL-2025,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8283,0,7118,0,0,802,2522,0,15,0,0,0,699,30,4306,0,0,541,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,30.447905348303756
MSitAE-APRIL-2025,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,8663,0,8440,1,0,1,4563,0,32,0,0,0,127,116,2793,0,7,246,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,52.67228442802724
MSitAE-APRIL-2025,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,7518,0,1027,318,0,1273,3016,0,63,131,0,1,645,364,2477,0,64,746,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,40.1170524075552
MSitAE-APRIL-2025,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6929,0,3240,268,0,110,3541,0,86,91,0,0,762,663,1798,0,0,119,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,51.10405541925241
MSitAE-APRIL-2025,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,7497,0,2991,2294,0,1557,3155,0,66,0,0,0,191,7,3074,0,0,499,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,42.08350006669335
MSitAE-APRIL-2025,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8750,0,10410,419,0,437,4228,0,53,136,0,0,473,539,2721,0,0,1695,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,48.32
MSitAE-APRIL-2025,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,12948,0,4225,0,0,8010,5194,0,0,0,0,0,1927,12,4385,0,0,727,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,40.114303367315415
MSitAE-APRIL-2025,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10930,0,2321,0,0,0,6438,0,589,0,0,0,327,1362,2992,0,150,1988,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,58.902104300091494
MSitAE-APRIL-2025,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,11832,4034,6919,0,0,364,5046,45,654,0,0,0,680,390,3635,1,0,1130,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,42.64705882352941
MSitAE-APRIL-2025,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,25328,1459,2041,1999,0,629,9316,31,269,524,0,2,832,723,8483,41,78,1522,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,36.78142766898294
MSitAE-APRIL-2025,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,25265,882,18255,0,0,0,11668,34,1609,0,0,0,1215,1148,4382,1,38,1213,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,46.182465861864245
MSitAE-APRIL-2025,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7388,0,2994,0,0,163,3758,0,128,0,0,5,469,783,2189,0,0,1636,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,50.86626962642122
MSitAE-APRIL-2025,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10171,0,5676,242,0,290,4127,0,94,63,0,7,498,242,2766,0,33,476,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,40.57614787139908
MSitAE-APRIL-2025,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8495,0,3443,581,0,0,1972,0,0,67,0,0,397,834,2673,0,0,981,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,23.213655091230134
MSitAE-APRIL-2025,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12259,0,8063,0,0,0,4018,0,5,0,0,0,994,246,2516,0,0,1559,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,32.77591973244147
MSitAE-APRIL-2025,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10837,95,3296,0,0,111,4897,0,103,0,0,0,261,54,3993,8,49,1282,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,45.187782596659595
MSitAE-APRIL-2025,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,10804,283,1568,395,1,37,3246,0,123,46,0,3,266,700,1870,2,0,150,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,30.04442798963347
MSitAE-APRIL-2025,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,7889,0,3897,81,0,57,3771,0,210,33,0,1,551,488,2448,0,105,921,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,47.80073520091266
MSitAE-APRIL-2025,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,13769,0,4221,0,0,0,4725,0,33,0,0,0,1050,65,3965,0,466,1006,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,34.31621759023894
MSitAE-APRIL-2025,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,18237,0,9226,3934,0,29,8556,0,10,425,0,0,1219,386,4268,0,0,1752,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,46.91561112025004
MSitAE-APRIL-2025,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,9902,886,3041,1625,0,881,4250,14,170,454,0,11,1009,503,2958,0,0,2668,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,42.920622096546154
MSitAE-APRIL-2025,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,25192,0,8446,0,0,0,10385,0,403,0,0,0,1013,1222,6949,0,315,2182,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,41.22340425531915
MSitAE-APRIL-2025,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,11684,0,3459,255,0,151,4328,0,194,51,0,2,948,435,2649,0,87,1264,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,37.04210886682643
MSitAE-APRIL-2025,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,10298,2462,2087,1217,19,0,4206,33,0,381,0,0,672,25,2214,1,0,460,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,40.842882113031656
MSitAE-APRIL-2025,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,34366,326,1862,0,0,240,14652,0,87,0,0,10,2801,2096,10574,0,0,6523,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,42.63516266076937
MSitAE-APRIL-2025,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6703,0,6382,263,0,145,3410,0,376,122,0,22,873,139,2309,0,106,294,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,50.87274354766522
MSitAE-APRIL-2025,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6945,0,2890,0,0,119,4074,0,53,0,0,6,594,492,2047,0,0,1286,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,58.66090712742981
MSitAE-APRIL-2025,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11926,1645,6352,0,0,1051,4751,192,0,0,0,0,738,85,3648,24,0,2898,April-2025-CSV-revised.csv,APRIL-2025,2025-04-01,4,2025,39.83733020291799
MSitAE-JULY-2025,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,17502,0,8081,0,0,817,7110,0,0,0,0,0,80,0,5008,0,0,2245,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,40.62392869386356
MSitAE-JULY-2025,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,11437,0,0,0,0,0,2156,0,0,0,0,0,155,12,1787,0,0,314,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,18.85109731572965
MSitAE-JULY-2025,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6644,0,1851,860,0,26,2116,0,0,224,0,0,393,1,2218,0,0,1207,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,31.84828416616496
MSitAE-JULY-2025,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7408,0,2991,0,0,96,4574,0,66,0,0,0,492,489,2001,0,0,767,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,61.74406047516199
MSitAE-JULY-2025,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4528,0,239,285,0,20,271,0,0,24,0,0,10,0,987,0,0,66,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,5.984982332155477
MSitAE-JULY-2025,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,9328,0,0,21,0,0,2593,0,0,0,0,0,401,0,3087,0,0,516,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,27.798027444253858
MSitAE-JULY-2025,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,12834,0,13455,0,0,0,5749,0,421,0,0,0,466,1195,3044,0,597,490,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,44.795075580489325
MSitAE-JULY-2025,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,11564,1266,8321,297,0,0,4112,186,136,100,0,0,538,55,2667,0,0,466,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,35.55863023175372
MSitAE-JULY-2025,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,6240,0,4128,44,0,5,1801,0,37,13,0,0,250,1,1778,0,0,44,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,28.862179487179485
MSitAE-JULY-2025,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",7060,0,1109,0,0,0,3382,0,0,0,0,0,444,125,1905,0,0,358,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,47.903682719546744
MSitAE-JULY-2025,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,6218,1161,197,89,0,0,2227,0,0,11,0,0,405,182,1496,0,0,162,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,35.81537471855902
MSitAE-JULY-2025,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10680,0,0,0,0,0,4184,0,0,0,0,0,621,626,4223,0,0,1035,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,39.176029962546814
MSitAE-JULY-2025,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,17753,0,2371,941,0,163,3414,0,21,121,0,0,839,62,5296,0,0,1085,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,19.230552582662085
MSitAE-JULY-2025,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,16778,0,0,0,0,0,2485,0,0,0,0,0,591,7,2854,0,0,203,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,14.81106210513768
MSitAE-JULY-2025,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6948,0,3734,515,0,184,2759,0,46,204,0,2,215,37,2348,0,0,1248,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,39.709268854346575
MSitAE-JULY-2025,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4999,0,0,545,0,4882,1353,0,0,62,0,18,196,38,2240,0,0,541,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,27.065413082616523
MSitAE-JULY-2025,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5442,0,1184,391,0,19,1319,0,0,78,0,0,103,0,1180,0,0,277,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,24.23741271591327
MSitAE-JULY-2025,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,7303,0,13900,0,0,0,2993,0,789,0,0,0,527,178,2703,0,73,1420,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,40.9831576064631
MSitAE-JULY-2025,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,8491,0,498,2,0,0,1950,0,0,0,0,0,305,28,2102,0,0,851,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,22.96549287480862
MSitAE-JULY-2025,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4616,0,0,51,0,44,2765,0,0,0,0,0,238,271,743,0,0,204,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,59.900346620450605
MSitAE-JULY-2025,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,9802,162,6098,0,0,0,4393,2,50,0,0,0,623,255,3095,0,0,1762,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,44.817384207304634
MSitAE-JULY-2025,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,7470,0,3010,0,0,0,3498,0,25,0,0,0,478,133,2893,0,0,712,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,46.82730923694779
MSitAE-JULY-2025,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,14228,0,6778,0,0,0,7003,0,45,0,0,0,1069,896,2808,0,0,1017,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,49.21984818667416
MSitAE-JULY-2025,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,15810,2558,0,0,0,0,5015,157,0,0,0,0,903,161,5289,8,0,1595,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,31.72043010752688
MSitAE-JULY-2025,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5409,0,0,0,0,0,829,0,0,0,0,0,1,0,747,0,0,293,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,15.326308005176559
MSitAE-JULY-2025,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,13593,0,4723,1268,0,90,5405,0,19,451,0,0,819,131,3815,0,0,1921,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,39.76311336717428
MSitAE-JULY-2025,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10683,0,7268,0,0,0,3648,0,280,0,0,0,90,84,2008,0,0,253,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,34.147711317045776
MSitAE-JULY-2025,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,14974,529,8407,774,0,633,6948,0,77,342,0,11,1182,371,5230,0,0,1919,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,46.40042740750634
MSitAE-JULY-2025,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,8149,0,4115,55,0,19,4000,0,313,28,0,2,546,261,2607,0,127,969,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,49.08577739599951
MSitAE-JULY-2025,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11347,0,4129,0,0,0,2752,0,14,0,0,0,711,72,4202,0,0,426,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,24.253106547986253
MSitAE-JULY-2025,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,10198,0,8247,341,0,0,3751,0,87,0,0,0,562,785,2018,0,0,216,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,36.781721906256124
MSitAE-JULY-2025,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4923,296,1813,173,0,0,1816,0,0,66,0,0,341,23,1359,0,0,1097,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,36.88807637619338
MSitAE-JULY-2025,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8719,0,1921,0,0,567,3463,0,0,0,0,0,391,142,1957,0,0,320,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,39.717857552471614
MSitAE-JULY-2025,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,17642,778,11691,77,0,323,6257,0,107,21,0,0,1485,135,3723,0,0,1187,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,35.46650039678041
MSitAE-JULY-2025,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,19187,0,9942,4803,0,33,8794,0,0,416,0,0,989,716,4024,0,1,2087,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,45.8331161724084
MSitAE-JULY-2025,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4933,0,11358,0,0,0,2576,0,10,0,0,0,122,4,1586,0,470,2211,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,52.2197445773363
MSitAE-JULY-2025,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,13245,2205,0,0,0,0,6980,117,0,0,0,0,267,467,4713,0,805,4432,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,52.69913174782936
MSitAE-JULY-2025,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,9042,0,10364,526,0,360,4286,0,96,210,0,0,781,340,2886,0,0,1449,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,47.401017474010175
MSitAE-JULY-2025,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,11214,1332,3235,3,0,0,3369,0,66,1,0,0,221,309,4018,941,0,2255,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,30.042803638309255
MSitAE-JULY-2025,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,14245,0,11919,0,0,0,4842,0,575,0,0,0,712,708,3863,0,84,1611,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,33.99087399087399
MSitAE-JULY-2025,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,26185,3281,11482,3546,535,886,10020,119,364,1222,23,39,2491,101,6168,128,126,413,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,38.266182929157914
MSitAE-JULY-2025,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11361,1278,6027,864,0,1307,4854,8,168,399,0,30,307,1,4327,20,0,1608,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,42.72511222603644
MSitAE-JULY-2025,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,15124,0,5243,0,0,0,5821,0,0,0,0,0,624,67,4258,5,0,2547,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,38.48849510711452
MSitAE-JULY-2025,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9650,1134,3496,0,0,0,2298,0,0,0,0,0,679,51,2686,0,9,1309,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,23.813471502590673
MSitAE-JULY-2025,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31246,0,4437,4,0,2,8222,0,117,0,0,0,2144,265,9072,0,192,1295,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,26.31376816232478
MSitAE-JULY-2025,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,9841,0,4238,24,0,149,3200,0,71,3,0,0,1082,101,4027,0,0,747,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,32.51702062798496
MSitAE-JULY-2025,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,6345,196,0,604,0,0,1943,0,0,0,0,0,270,70,1626,0,0,452,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,30.62253743104807
MSitAE-JULY-2025,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8557,0,5216,700,0,183,3003,0,41,290,0,0,439,0,2349,0,0,440,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,35.09407502629426
MSitAE-JULY-2025,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,23429,978,12981,0,0,0,9427,0,423,0,0,0,1553,263,6646,0,0,152,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,40.236459089163
MSitAE-JULY-2025,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16589,1829,8107,456,0,0,8406,21,169,23,0,0,2027,902,4989,0,0,2536,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,50.67213213575261
MSitAE-JULY-2025,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,14985,0,4985,254,0,451,4869,0,100,55,0,3,567,672,3592,0,38,1340,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,32.492492492492495
MSitAE-JULY-2025,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11115,0,5992,266,0,289,4435,0,81,46,0,3,571,389,2816,0,35,539,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,39.90103463787674
MSitAE-JULY-2025,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,13096,0,10094,0,0,1,5040,0,174,0,0,0,258,75,3230,0,0,1866,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,38.485033598045206
MSitAE-JULY-2025,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,10046,1289,5372,590,4,1339,4619,217,269,198,0,3,736,11,3244,0,0,3316,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,45.97849890503683
MSitAE-JULY-2025,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,10909,2793,2862,1447,18,0,3523,83,0,345,0,0,309,1,2281,0,0,494,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,32.29443578696489
MSitAE-JULY-2025,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,9489,0,7534,0,0,463,4396,0,72,0,0,5,760,635,5598,0,0,512,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,46.32732637791126
MSitAE-JULY-2025,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15793,0,9566,47,0,1272,6564,0,659,11,0,0,1593,556,3716,0,0,348,July-2025-CSV-revised.csv,JULY-2025,2025-07-01,7,2025,41.562717659722665
